CATEGORY,RANK,PERCENTILE
GEN-PwD,8754,99.15
GEN-PwD,8755,99.15
GEN-PwD,8756,99.15
GEN-PwD,8757,99.15
GEN-PwD,8758,99.15
GEN-PwD,8759,99.15
GEN-PwD,8760,99.15
GEN-PwD,8761,99.15
GEN-PwD,8762,99.15
GEN-PwD,8763,99.15
GEN-PwD,8764,99.15
GEN-PwD,8765,99.15
GEN-PwD,8766,99.15
GEN-PwD,8767,99.15
GEN-PwD,8768,99.15
GEN-PwD,8769,99.15
GEN-PwD,8770,99.15
GEN-PwD,8771,99.15
GEN-PwD,8772,99.15
GEN-PwD,8773,99.15
GEN-PwD,8774,99.15
GEN-PwD,8775,99.15
GEN-PwD,8776,99.15
GEN-PwD,8774,99.14
GEN-PwD,8775,99.14
GEN-PwD,8776,99.14
GEN-PwD,8777,99.14
GEN-PwD,8778,99.14
GEN-PwD,8779,99.14
GEN-PwD,8780,99.14
GEN-PwD,8781,99.14
GEN-PwD,8782,99.14
GEN-PwD,8783,99.14
GEN-PwD,8784,99.14
GEN-PwD,8785,99.14
GEN-PwD,8786,99.14
GEN-PwD,8787,99.14
GEN-PwD,8788,99.14
GEN-PwD,8789,99.14
GEN-PwD,8790,99.14
GEN-PwD,8791,99.14
GEN-PwD,8792,99.14
GEN-PwD,8793,99.14
GEN-PwD,8794,99.14
GEN-PwD,8795,99.14
GEN-PwD,8796,99.14
GEN-PwD,8797,99.14
GEN-PwD,8798,99.14
GEN-PwD,8799,99.14
GEN-PwD,8800,99.14
GEN-PwD,8801,99.14
GEN-PwD,8802,99.14
GEN-PwD,8803,99.14
GEN-PwD,8804,99.14
GEN-PwD,8805,99.14
GEN-PwD,8806,99.14
GEN-PwD,8807,99.14
GEN-PwD,8808,99.14
GEN-PwD,8809,99.14
GEN-PwD,8810,99.14
GEN-PwD,8811,99.14
GEN-PwD,8812,99.14
GEN-PwD,8813,99.14
GEN-PwD,8814,99.14
GEN-PwD,8815,99.14
GEN-PwD,8816,99.14
GEN-PwD,8817,99.14
GEN-PwD,8818,99.14
GEN-PwD,8819,99.14
GEN-PwD,8820,99.14
GEN-PwD,8821,99.14
GEN-PwD,8822,99.14
GEN-PwD,8823,99.14
GEN-PwD,8824,99.14
GEN-PwD,8825,99.14
GEN-PwD,8826,99.14
GEN-PwD,8827,99.14
GEN-PwD,8828,99.14
GEN-PwD,8829,99.14
GEN-PwD,8830,99.14
GEN-PwD,8831,99.14
GEN-PwD,8832,99.14
GEN-PwD,8833,99.14
GEN-PwD,8834,99.14
GEN-PwD,8835,99.14
GEN-PwD,8836,99.14
GEN-PwD,8837,99.14
GEN-PwD,8838,99.14
GEN-PwD,8839,99.14
GEN-PwD,8840,99.14
GEN-PwD,8841,99.14
GEN-PwD,8842,99.14
GEN-PwD,8843,99.14
GEN-PwD,8844,99.14
GEN-PwD,8845,99.14
GEN-PwD,8846,99.14
GEN-PwD,8847,99.14
GEN-PwD,8848,99.14
GEN-PwD,8849,99.14
GEN-PwD,8850,99.14
GEN-PwD,8851,99.14
GEN-PwD,8852,99.14
GEN-PwD,8853,99.14
GEN-PwD,8854,99.14
GEN-PwD,8855,99.14
GEN-PwD,8856,99.14
GEN-PwD,8857,99.14
GEN-PwD,8858,99.14
GEN-PwD,8859,99.14
GEN-PwD,8860,99.14
GEN-PwD,8861,99.14
GEN-PwD,8862,99.14
GEN-PwD,8863,99.14
GEN-PwD,8864,99.14
GEN-PwD,8865,99.14
GEN-PwD,8866,99.14
GEN-PwD,8867,99.14
GEN-PwD,8868,99.14
GEN-PwD,8871,99.13
GEN-PwD,8872,99.13
GEN-PwD,8873,99.13
GEN-PwD,8874,99.13
GEN-PwD,8875,99.13
GEN-PwD,8876,99.13
GEN-PwD,8877,99.13
GEN-PwD,8878,99.13
GEN-PwD,8879,99.13
GEN-PwD,8880,99.13
GEN-PwD,8881,99.13
GEN-PwD,8882,99.13
GEN-PwD,8883,99.13
GEN-PwD,8884,99.13
GEN-PwD,8885,99.13
GEN-PwD,8886,99.13
GEN-PwD,8887,99.13
GEN-PwD,8888,99.13
GEN-PwD,8889,99.13
GEN-PwD,8890,99.13
GEN-PwD,8891,99.13
GEN-PwD,8892,99.13
GEN-PwD,8893,99.13
GEN-PwD,8894,99.13
GEN-PwD,8895,99.13
GEN-PwD,8896,99.13
GEN-PwD,8897,99.13
GEN-PwD,8898,99.13
GEN-PwD,8899,99.13
GEN-PwD,8900,99.13
GEN-PwD,8901,99.13
GEN-PwD,8902,99.13
GEN-PwD,8903,99.13
GEN-PwD,8904,99.13
GEN-PwD,8905,99.13
GEN-PwD,8906,99.13
GEN-PwD,8907,99.13
GEN-PwD,8908,99.13
GEN-PwD,8909,99.13
GEN-PwD,8910,99.13
GEN-PwD,8911,99.13
GEN-PwD,8912,99.13
GEN-PwD,8913,99.13
GEN-PwD,8914,99.13
GEN-PwD,8915,99.13
GEN-PwD,8916,99.13
GEN-PwD,8917,99.13
GEN-PwD,8918,99.13
GEN-PwD,8919,99.13
GEN-PwD,8920,99.13
GEN-PwD,8921,99.13
GEN-PwD,8922,99.13
GEN-PwD,8923,99.13
GEN-PwD,8924,99.13
GEN-PwD,8925,99.13
GEN-PwD,8926,99.13
GEN-PwD,8927,99.13
GEN-PwD,8928,99.13
GEN-PwD,8929,99.13
GEN-PwD,8930,99.13
GEN-PwD,8931,99.13
GEN-PwD,8932,99.13
GEN-PwD,8933,99.13
GEN-PwD,8934,99.13
GEN-PwD,8935,99.13
GEN-PwD,8936,99.13
GEN-PwD,8937,99.13
GEN-PwD,8938,99.13
GEN-PwD,8939,99.13
GEN-PwD,8940,99.13
GEN-PwD,8941,99.13
GEN-PwD,8942,99.13
GEN-PwD,8943,99.13
GEN-PwD,8944,99.13
GEN-PwD,8945,99.13
GEN-PwD,8946,99.13
GEN-PwD,8947,99.13
GEN-PwD,8948,99.13
GEN-PwD,8949,99.13
GEN-PwD,8950,99.13
GEN-PwD,8951,99.13
GEN-PwD,8952,99.13
GEN-PwD,8953,99.13
GEN-PwD,8954,99.13
GEN-PwD,8955,99.13
GEN-PwD,8956,99.13
GEN-PwD,8957,99.13
GEN-PwD,8958,99.13
GEN-PwD,8959,99.13
GEN-PwD,8960,99.13
GEN-PwD,8961,99.13
GEN-PwD,8962,99.13
GEN-PwD,8963,99.13
GEN-PwD,8964,99.13
GEN-PwD,8965,99.13
GEN-PwD,8966,99.13
GEN-PwD,8967,99.13
GEN-PwD,8981,99.12
GEN-PwD,8982,99.12
GEN-PwD,8983,99.12
GEN-PwD,8984,99.12
GEN-PwD,8985,99.12
GEN-PwD,8986,99.12
GEN-PwD,8987,99.12
GEN-PwD,8988,99.12
GEN-PwD,8989,99.12
GEN-PwD,8990,99.12
GEN-PwD,8991,99.12
GEN-PwD,8992,99.12
GEN-PwD,8993,99.12
GEN-PwD,8994,99.12
GEN-PwD,8995,99.12
GEN-PwD,8996,99.12
GEN-PwD,8997,99.12
GEN-PwD,8998,99.12
GEN-PwD,8999,99.12
GEN-PwD,9000,99.12
GEN-PwD,9001,99.12
GEN-PwD,9002,99.12
GEN-PwD,9003,99.12
GEN-PwD,9004,99.12
GEN-PwD,9005,99.12
GEN-PwD,9006,99.12
GEN-PwD,9007,99.12
GEN-PwD,9008,99.12
GEN-PwD,9009,99.12
GEN-PwD,9010,99.12
GEN-PwD,9011,99.12
GEN-PwD,9012,99.12
GEN-PwD,9013,99.12
GEN-PwD,9014,99.12
GEN-PwD,9015,99.12
GEN-PwD,9016,99.12
GEN-PwD,9017,99.12
GEN-PwD,9018,99.12
GEN-PwD,9019,99.12
GEN-PwD,9020,99.12
GEN-PwD,9021,99.12
GEN-PwD,9022,99.12
GEN-PwD,9023,99.12
GEN-PwD,9024,99.12
GEN-PwD,9025,99.12
GEN-PwD,9026,99.12
GEN-PwD,9027,99.12
GEN-PwD,9028,99.12
GEN-PwD,9029,99.12
GEN-PwD,9030,99.12
GEN-PwD,9031,99.12
GEN-PwD,9032,99.12
GEN-PwD,9033,99.12
GEN-PwD,9034,99.12
GEN-PwD,9035,99.12
GEN-PwD,9036,99.12
GEN-PwD,9037,99.12
GEN-PwD,9038,99.12
GEN-PwD,9039,99.12
GEN-PwD,9040,99.12
GEN-PwD,9041,99.12
GEN-PwD,9042,99.12
GEN-PwD,9043,99.12
GEN-PwD,9044,99.12
GEN-PwD,9045,99.12
GEN-PwD,9046,99.12
GEN-PwD,9047,99.12
GEN-PwD,9048,99.12
GEN-PwD,9049,99.12
GEN-PwD,9050,99.12
GEN-PwD,9051,99.12
GEN-PwD,9052,99.12
GEN-PwD,9053,99.12
GEN-PwD,9054,99.12
GEN-PwD,9055,99.12
GEN-PwD,9056,99.12
GEN-PwD,9057,99.12
GEN-PwD,9058,99.12
GEN-PwD,9059,99.12
GEN-PwD,9060,99.12
GEN-PwD,9061,99.12
GEN-PwD,9062,99.12
GEN-PwD,9063,99.12
GEN-PwD,9064,99.12
GEN-PwD,9065,99.12
GEN-PwD,9066,99.12
GEN-PwD,9067,99.12
GEN-PwD,9068,99.12
GEN-PwD,9069,99.12
GEN-PwD,9070,99.12
GEN-PwD,9071,99.12
GEN-PwD,9072,99.12
GEN-PwD,9073,99.12
GEN-PwD,9074,99.12
GEN-PwD,9075,99.12
GEN-PwD,9076,99.12
GEN-PwD,9077,99.12
GEN-PwD,9078,99.12
GEN-PwD,9079,99.12
GEN-PwD,9080,99.12
GEN-PwD,9081,99.12
GEN-PwD,9082,99.12
GEN-PwD,9083,99.12
GEN-PwD,9084,99.12
GEN-PwD,9085,99.12
GEN-PwD,9086,99.12
GEN-PwD,9087,99.12
GEN-PwD,9088,99.12
GEN-PwD,9089,99.12
GEN-PwD,9090,99.12
GEN-PwD,9099,99.11
GEN-PwD,9100,99.11
GEN-PwD,9101,99.11
GEN-PwD,9102,99.11
GEN-PwD,9103,99.11
GEN-PwD,9104,99.11
GEN-PwD,9105,99.11
GEN-PwD,9106,99.11
GEN-PwD,9107,99.11
GEN-PwD,9108,99.11
GEN-PwD,9109,99.11
GEN-PwD,9110,99.11
GEN-PwD,9111,99.11
GEN-PwD,9112,99.11
GEN-PwD,9113,99.11
GEN-PwD,9114,99.11
GEN-PwD,9115,99.11
GEN-PwD,9116,99.11
GEN-PwD,9117,99.11
GEN-PwD,9118,99.11
GEN-PwD,9119,99.11
GEN-PwD,9120,99.11
GEN-PwD,9121,99.11
GEN-PwD,9122,99.11
GEN-PwD,9123,99.11
GEN-PwD,9124,99.11
GEN-PwD,9125,99.11
GEN-PwD,9126,99.11
GEN-PwD,9127,99.11
GEN-PwD,9128,99.11
GEN-PwD,9129,99.11
GEN-PwD,9130,99.11
GEN-PwD,9131,99.11
GEN-PwD,9132,99.11
GEN-PwD,9133,99.11
GEN-PwD,9134,99.11
GEN-PwD,9135,99.11
GEN-PwD,9136,99.11
GEN-PwD,9137,99.11
GEN-PwD,9138,99.11
GEN-PwD,9139,99.11
GEN-PwD,9140,99.11
GEN-PwD,9141,99.11
GEN-PwD,9142,99.11
GEN-PwD,9143,99.11
GEN-PwD,9144,99.11
GEN-PwD,9145,99.11
GEN-PwD,9146,99.11
GEN-PwD,9147,99.11
GEN-PwD,9148,99.11
GEN-PwD,9149,99.11
GEN-PwD,9150,99.11
GEN-PwD,9151,99.11
GEN-PwD,9152,99.11
GEN-PwD,9153,99.11
GEN-PwD,9154,99.11
GEN-PwD,9155,99.11
GEN-PwD,9156,99.11
GEN-PwD,9157,99.11
GEN-PwD,9158,99.11
GEN-PwD,9159,99.11
GEN-PwD,9160,99.11
GEN-PwD,9161,99.11
GEN-PwD,9162,99.11
GEN-PwD,9163,99.11
GEN-PwD,9164,99.11
GEN-PwD,9165,99.11
GEN-PwD,9166,99.11
GEN-PwD,9167,99.11
GEN-PwD,9168,99.11
GEN-PwD,9169,99.11
GEN-PwD,9170,99.11
GEN-PwD,9171,99.11
GEN-PwD,9172,99.11
GEN-PwD,9173,99.11
GEN-PwD,9174,99.11
GEN-PwD,9175,99.11
GEN-PwD,9176,99.11
GEN-PwD,9177,99.11
GEN-PwD,9178,99.11
GEN-PwD,9179,99.11
GEN-PwD,9180,99.11
GEN-PwD,9181,99.11
GEN-PwD,9182,99.11
GEN-PwD,9183,99.11
GEN-PwD,9184,99.11
GEN-PwD,9185,99.11
GEN-PwD,9186,99.11
GEN-PwD,9187,99.11
GEN-PwD,9188,99.11
GEN-PwD,9189,99.11
GEN-PwD,9190,99.11
GEN-PwD,9191,99.11
GEN-PwD,9192,99.11
GEN-PwD,9193,99.11
GEN-PwD,9194,99.11
GEN-PwD,9195,99.11
GEN-PwD,9196,99.11
GEN-PwD,9197,99.11
GEN-PwD,9198,99.11
GEN-PwD,9199,99.11
GEN-PwD,9200,99.11
GEN-PwD,9201,99.11
GEN-PwD,9202,99.11
GEN-PwD,9203,99.11
GEN-PwD,9204,99.11
GEN-PwD,9205,99.11
GEN-PwD,9206,99.11
GEN-PwD,9207,99.11
GEN-PwD,9208,99.11
GEN-PwD,9209,99.11
GEN-PwD,9210,99.11
GEN-PwD,9211,99.11
GEN-PwD,9212,99.11
GEN-PwD,9213,99.11
GEN-PwD,9214,99.11
GEN-PwD,9215,99.11
GEN-PwD,9216,99.11
GEN-PwD,9205,99.1
GEN-PwD,9206,99.1
GEN-PwD,9207,99.1
GEN-PwD,9208,99.1
GEN-PwD,9209,99.1
GEN-PwD,9210,99.1
GEN-PwD,9211,99.1
GEN-PwD,9212,99.1
GEN-PwD,9213,99.1
GEN-PwD,9214,99.1
GEN-PwD,9215,99.1
GEN-PwD,9216,99.1
GEN-PwD,9217,99.1
GEN-PwD,9218,99.1
GEN-PwD,9219,99.1
GEN-PwD,9220,99.1
GEN-PwD,9221,99.1
GEN-PwD,9222,99.1
GEN-PwD,9223,99.1
GEN-PwD,9224,99.1
GEN-PwD,9225,99.1
GEN-PwD,9226,99.1
GEN-PwD,9227,99.1
GEN-PwD,9228,99.1
GEN-PwD,9229,99.1
GEN-PwD,9230,99.1
GEN-PwD,9231,99.1
GEN-PwD,9232,99.1
GEN-PwD,9233,99.1
GEN-PwD,9234,99.1
GEN-PwD,9235,99.1
GEN-PwD,9236,99.1
GEN-PwD,9237,99.1
GEN-PwD,9238,99.1
GEN-PwD,9239,99.1
GEN-PwD,9240,99.1
GEN-PwD,9241,99.1
GEN-PwD,9242,99.1
GEN-PwD,9243,99.1
GEN-PwD,9244,99.1
GEN-PwD,9245,99.1
GEN-PwD,9246,99.1
GEN-PwD,9247,99.1
GEN-PwD,9248,99.1
GEN-PwD,9249,99.1
GEN-PwD,9250,99.1
GEN-PwD,9251,99.1
GEN-PwD,9252,99.1
GEN-PwD,9253,99.1
GEN-PwD,9254,99.1
GEN-PwD,9255,99.1
GEN-PwD,9256,99.1
GEN-PwD,9257,99.1
GEN-PwD,9258,99.1
GEN-PwD,9259,99.1
GEN-PwD,9260,99.1
GEN-PwD,9261,99.1
GEN-PwD,9262,99.1
GEN-PwD,9263,99.1
GEN-PwD,9264,99.1
GEN-PwD,9265,99.1
GEN-PwD,9266,99.1
GEN-PwD,9267,99.1
GEN-PwD,9268,99.1
GEN-PwD,9269,99.1
GEN-PwD,9270,99.1
GEN-PwD,9271,99.1
GEN-PwD,9272,99.1
GEN-PwD,9273,99.1
GEN-PwD,9274,99.1
GEN-PwD,9275,99.1
GEN-PwD,9276,99.1
GEN-PwD,9277,99.1
GEN-PwD,9278,99.1
GEN-PwD,9279,99.1
GEN-PwD,9280,99.1
GEN-PwD,9281,99.1
GEN-PwD,9282,99.1
GEN-PwD,9283,99.1
GEN-PwD,9284,99.1
GEN-PwD,9285,99.1
GEN-PwD,9286,99.1
GEN-PwD,9287,99.1
GEN-PwD,9288,99.1
GEN-PwD,9289,99.1
GEN-PwD,9290,99.1
GEN-PwD,9291,99.1
GEN-PwD,9292,99.1
GEN-PwD,9293,99.1
GEN-PwD,9294,99.1
GEN-PwD,9295,99.1
GEN-PwD,9296,99.1
GEN-PwD,9297,99.1
GEN-PwD,9298,99.1
GEN-PwD,9299,99.1
GEN-PwD,9300,99.1
GEN-PwD,9301,99.1
GEN-PwD,9302,99.1
GEN-PwD,9303,99.1
GEN-PwD,9304,99.1
GEN-PwD,9305,99.1
GEN-PwD,9306,99.1
GEN-PwD,9307,99.1
GEN-PwD,9308,99.1
GEN-PwD,9309,99.1
GEN-PwD,9310,99.1
GEN-PwD,9266,99.09
GEN-PwD,9267,99.09
GEN-PwD,9268,99.09
GEN-PwD,9269,99.09
GEN-PwD,9270,99.09
GEN-PwD,9271,99.09
GEN-PwD,9272,99.09
GEN-PwD,9273,99.09
GEN-PwD,9274,99.09
GEN-PwD,9275,99.09
GEN-PwD,9276,99.09
GEN-PwD,9277,99.09
GEN-PwD,9278,99.09
GEN-PwD,9279,99.09
GEN-PwD,9280,99.09
GEN-PwD,9281,99.09
GEN-PwD,9282,99.09
GEN-PwD,9283,99.09
GEN-PwD,9284,99.09
GEN-PwD,9285,99.09
GEN-PwD,9286,99.09
GEN-PwD,9287,99.09
GEN-PwD,9288,99.09
GEN-PwD,9289,99.09
GEN-PwD,9290,99.09
GEN-PwD,9291,99.09
GEN-PwD,9292,99.09
GEN-PwD,9293,99.09
GEN-PwD,9294,99.09
GEN-PwD,9295,99.09
GEN-PwD,9296,99.09
GEN-PwD,9297,99.09
GEN-PwD,9298,99.09
GEN-PwD,9299,99.09
GEN-PwD,9300,99.09
GEN-PwD,9301,99.09
GEN-PwD,9302,99.09
GEN-PwD,9303,99.09
GEN-PwD,9304,99.09
GEN-PwD,9305,99.09
GEN-PwD,9306,99.09
GEN-PwD,9307,99.09
GEN-PwD,9308,99.09
GEN-PwD,9309,99.09
GEN-PwD,9310,99.09
GEN-PwD,9311,99.09
GEN-PwD,9312,99.09
GEN-PwD,9313,99.09
GEN-PwD,9314,99.09
GEN-PwD,9315,99.09
GEN-PwD,9316,99.09
GEN-PwD,9317,99.09
GEN-PwD,9318,99.09
GEN-PwD,9319,99.09
GEN-PwD,9320,99.09
GEN-PwD,9321,99.09
GEN-PwD,9322,99.09
GEN-PwD,9323,99.09
GEN-PwD,9324,99.09
GEN-PwD,9325,99.09
GEN-PwD,9326,99.09
GEN-PwD,9374,99.08
GEN-PwD,9375,99.08
GEN-PwD,9376,99.08
GEN-PwD,9377,99.08
GEN-PwD,9378,99.08
GEN-PwD,9379,99.08
GEN-PwD,9380,99.08
GEN-PwD,9381,99.08
GEN-PwD,9382,99.08
GEN-PwD,9383,99.08
GEN-PwD,9384,99.08
GEN-PwD,9385,99.08
GEN-PwD,9386,99.08
GEN-PwD,9387,99.08
GEN-PwD,9388,99.08
GEN-PwD,9389,99.08
GEN-PwD,9390,99.08
GEN-PwD,9391,99.08
GEN-PwD,9392,99.08
GEN-PwD,9393,99.08
GEN-PwD,9394,99.08
GEN-PwD,9395,99.08
GEN-PwD,9396,99.08
GEN-PwD,9397,99.08
GEN-PwD,9398,99.08
GEN-PwD,9399,99.08
GEN-PwD,9400,99.08
GEN-PwD,9401,99.08
GEN-PwD,9402,99.08
GEN-PwD,9403,99.08
GEN-PwD,9404,99.08
GEN-PwD,9405,99.08
GEN-PwD,9406,99.08
GEN-PwD,9407,99.08
GEN-PwD,9408,99.08
GEN-PwD,9409,99.08
GEN-PwD,9410,99.08
GEN-PwD,9411,99.08
GEN-PwD,9412,99.08
GEN-PwD,9413,99.08
GEN-PwD,9414,99.08
GEN-PwD,9415,99.08
GEN-PwD,9416,99.08
GEN-PwD,9417,99.08
GEN-PwD,9418,99.08
GEN-PwD,9419,99.08
GEN-PwD,9420,99.08
GEN-PwD,9421,99.08
GEN-PwD,9422,99.08
GEN-PwD,9423,99.08
GEN-PwD,9424,99.08
GEN-PwD,9425,99.08
GEN-PwD,9426,99.08
GEN-PwD,9427,99.08
GEN-PwD,9428,99.08
GEN-PwD,9429,99.08
GEN-PwD,9430,99.08
GEN-PwD,9431,99.08
GEN-PwD,9432,99.08
GEN-PwD,9433,99.08
GEN-PwD,9434,99.08
GEN-PwD,9435,99.08
GEN-PwD,9436,99.08
GEN-PwD,9437,99.08
GEN-PwD,9438,99.08
GEN-PwD,9439,99.08
GEN-PwD,9440,99.08
GEN-PwD,9441,99.08
GEN-PwD,9442,99.08
GEN-PwD,9443,99.08
GEN-PwD,9444,99.08
GEN-PwD,9445,99.08
GEN-PwD,9446,99.08
GEN-PwD,9447,99.08
GEN-PwD,9448,99.08
GEN-PwD,9449,99.08
GEN-PwD,9450,99.08
GEN-PwD,9451,99.08
GEN-PwD,9452,99.08
GEN-PwD,9453,99.08
GEN-PwD,9454,99.08
GEN-PwD,9455,99.08
GEN-PwD,9456,99.08
GEN-PwD,9457,99.08
GEN-PwD,9458,99.08
GEN-PwD,9459,99.08
GEN-PwD,9460,99.08
GEN-PwD,9461,99.08
GEN-PwD,9462,99.08
GEN-PwD,9463,99.08
GEN-PwD,9464,99.08
GEN-PwD,9465,99.08
GEN-PwD,9466,99.08
GEN-PwD,9467,99.08
GEN-PwD,9468,99.08
GEN-PwD,9469,99.08
GEN-PwD,9470,99.08
GEN-PwD,9471,99.08
GEN-PwD,9472,99.08
GEN-PwD,9473,99.08
GEN-PwD,9474,99.08
GEN-PwD,9475,99.08
GEN-PwD,9476,99.08
GEN-PwD,9477,99.08
GEN-PwD,9478,99.08
GEN-PwD,9479,99.08
GEN-PwD,9480,99.08
GEN-PwD,9481,99.08
GEN-PwD,9462,99.07
GEN-PwD,9463,99.07
GEN-PwD,9464,99.07
GEN-PwD,9465,99.07
GEN-PwD,9466,99.07
GEN-PwD,9467,99.07
GEN-PwD,9468,99.07
GEN-PwD,9469,99.07
GEN-PwD,9470,99.07
GEN-PwD,9471,99.07
GEN-PwD,9472,99.07
GEN-PwD,9473,99.07
GEN-PwD,9474,99.07
GEN-PwD,9475,99.07
GEN-PwD,9476,99.07
GEN-PwD,9477,99.07
GEN-PwD,9478,99.07
GEN-PwD,9479,99.07
GEN-PwD,9480,99.07
GEN-PwD,9481,99.07
GEN-PwD,9482,99.07
GEN-PwD,9483,99.07
GEN-PwD,9484,99.07
GEN-PwD,9485,99.07
GEN-PwD,9486,99.07
GEN-PwD,9487,99.07
GEN-PwD,9488,99.07
GEN-PwD,9489,99.07
GEN-PwD,9490,99.07
GEN-PwD,9491,99.07
GEN-PwD,9492,99.07
GEN-PwD,9493,99.07
GEN-PwD,9494,99.07
GEN-PwD,9495,99.07
GEN-PwD,9496,99.07
GEN-PwD,9497,99.07
GEN-PwD,9498,99.07
GEN-PwD,9499,99.07
GEN-PwD,9500,99.07
GEN-PwD,9501,99.07
GEN-PwD,9502,99.07
GEN-PwD,9503,99.07
GEN-PwD,9504,99.07
GEN-PwD,9505,99.07
GEN-PwD,9506,99.07
GEN-PwD,9507,99.07
GEN-PwD,9508,99.07
GEN-PwD,9509,99.07
GEN-PwD,9510,99.07
GEN-PwD,9511,99.07
GEN-PwD,9512,99.07
GEN-PwD,9513,99.07
GEN-PwD,9514,99.07
GEN-PwD,9515,99.07
GEN-PwD,9516,99.07
GEN-PwD,9517,99.07
GEN-PwD,9518,99.07
GEN-PwD,9519,99.07
GEN-PwD,9520,99.07
GEN-PwD,9521,99.07
GEN-PwD,9522,99.07
GEN-PwD,9523,99.07
GEN-PwD,9524,99.07
GEN-PwD,9525,99.07
GEN-PwD,9526,99.07
GEN-PwD,9527,99.07
GEN-PwD,9528,99.07
GEN-PwD,9529,99.07
GEN-PwD,9530,99.07
GEN-PwD,9531,99.07
GEN-PwD,9532,99.07
GEN-PwD,9533,99.07
GEN-PwD,9534,99.07
GEN-PwD,9535,99.07
GEN-PwD,9536,99.07
GEN-PwD,9537,99.07
GEN-PwD,9538,99.07
GEN-PwD,9539,99.07
GEN-PwD,9540,99.07
GEN-PwD,9541,99.07
GEN-PwD,9542,99.07
GEN-PwD,9543,99.07
GEN-PwD,9544,99.07
GEN-PwD,9545,99.07
GEN-PwD,9546,99.07
GEN-PwD,9547,99.07
GEN-PwD,9548,99.07
GEN-PwD,9549,99.07
GEN-PwD,9539,99.06
GEN-PwD,9540,99.06
GEN-PwD,9541,99.06
GEN-PwD,9542,99.06
GEN-PwD,9543,99.06
GEN-PwD,9544,99.06
GEN-PwD,9545,99.06
GEN-PwD,9546,99.06
GEN-PwD,9547,99.06
GEN-PwD,9548,99.06
GEN-PwD,9549,99.06
GEN-PwD,9550,99.06
GEN-PwD,9551,99.06
GEN-PwD,9552,99.06
GEN-PwD,9553,99.06
GEN-PwD,9554,99.06
GEN-PwD,9555,99.06
GEN-PwD,9556,99.06
GEN-PwD,9557,99.06
GEN-PwD,9558,99.06
GEN-PwD,9559,99.06
GEN-PwD,9560,99.06
GEN-PwD,9561,99.06
GEN-PwD,9562,99.06
GEN-PwD,9563,99.06
GEN-PwD,9564,99.06
GEN-PwD,9565,99.06
GEN-PwD,9566,99.06
GEN-PwD,9567,99.06
GEN-PwD,9568,99.06
GEN-PwD,9569,99.06
GEN-PwD,9570,99.06
GEN-PwD,9571,99.06
GEN-PwD,9572,99.06
GEN-PwD,9573,99.06
GEN-PwD,9574,99.06
GEN-PwD,9575,99.06
GEN-PwD,9576,99.06
GEN-PwD,9577,99.06
GEN-PwD,9578,99.06
GEN-PwD,9579,99.06
GEN-PwD,9580,99.06
GEN-PwD,9581,99.06
GEN-PwD,9582,99.06
GEN-PwD,9583,99.06
GEN-PwD,9584,99.06
GEN-PwD,9585,99.06
GEN-PwD,9586,99.06
GEN-PwD,9587,99.06
GEN-PwD,9588,99.06
GEN-PwD,9589,99.06
GEN-PwD,9590,99.06
GEN-PwD,9591,99.06
GEN-PwD,9592,99.06
GEN-PwD,9593,99.06
GEN-PwD,9594,99.06
GEN-PwD,9595,99.06
GEN-PwD,9596,99.06
GEN-PwD,9597,99.06
GEN-PwD,9598,99.06
GEN-PwD,9599,99.06
GEN-PwD,9600,99.06
GEN-PwD,9601,99.06
GEN-PwD,9602,99.06
GEN-PwD,9603,99.06
GEN-PwD,9604,99.06
GEN-PwD,9605,99.06
GEN-PwD,9606,99.06
GEN-PwD,9607,99.06
GEN-PwD,9608,99.06
GEN-PwD,9609,99.06
GEN-PwD,9610,99.06
GEN-PwD,9611,99.06
GEN-PwD,9612,99.06
GEN-PwD,9613,99.06
GEN-PwD,9614,99.06
GEN-PwD,9615,99.06
GEN-PwD,9670,99.05
GEN-PwD,9671,99.05
GEN-PwD,9672,99.05
GEN-PwD,9673,99.05
GEN-PwD,9674,99.05
GEN-PwD,9675,99.05
GEN-PwD,9676,99.05
GEN-PwD,9677,99.05
GEN-PwD,9678,99.05
GEN-PwD,9679,99.05
GEN-PwD,9680,99.05
GEN-PwD,9681,99.05
GEN-PwD,9682,99.05
GEN-PwD,9683,99.05
GEN-PwD,9684,99.05
GEN-PwD,9685,99.05
GEN-PwD,9686,99.05
GEN-PwD,9687,99.05
GEN-PwD,9688,99.05
GEN-PwD,9689,99.05
GEN-PwD,9690,99.05
GEN-PwD,9691,99.05
GEN-PwD,9692,99.05
GEN-PwD,9693,99.05
GEN-PwD,9694,99.05
GEN-PwD,9695,99.05
GEN-PwD,9696,99.05
GEN-PwD,9697,99.05
GEN-PwD,9698,99.05
GEN-PwD,9699,99.05
GEN-PwD,9700,99.05
GEN-PwD,9701,99.05
GEN-PwD,9702,99.05
GEN-PwD,9703,99.05
GEN-PwD,9704,99.05
GEN-PwD,9705,99.05
GEN-PwD,9706,99.05
GEN-PwD,9707,99.05
GEN-PwD,9708,99.05
GEN-PwD,9709,99.05
GEN-PwD,9710,99.05
GEN-PwD,9711,99.05
GEN-PwD,9712,99.05
GEN-PwD,9713,99.05
GEN-PwD,9714,99.05
GEN-PwD,9715,99.05
GEN-PwD,9716,99.05
GEN-PwD,9717,99.05
GEN-PwD,9718,99.05
